"序号","路线编号","路段简称","来源名称","来源编号","巡查日期","工程部位","病害类型","病害名称","发现时间","路线编号","方向","桩号","车道","位置","灾害长度","单位","自动识别可信度"
1866877110147780614,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+396,2,"115.621372,36.507762",0.566,米,0.99
1866877110147780615,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+398,2,"115.621352,36.507764",0.519,米,0.99
1866877110147780616,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+399,2,"115.621345,36.507766",0.802,米,0.99
1866877110147780617,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+401,2,"115.621317,36.507770",0.657,米,0.99
1866877110151974913,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+403,2,"115.621297,36.507773",0.605,米,0.99
1866877110151974914,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+404,2,"115.621284,36.507774",0.546,米,0.99
1866877110151974915,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+405,2,"115.621273,36.507775",0.476,米,0.99
1866877110151974916,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+408,2,"115.621244,36.507780",0.416,米,0.99
1866877110151974918,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+410,2,"115.621218,36.507785",0.544,米,0.99
1866877110151974917,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+410,2,"115.621224,36.507783",0.587,米,0.99
1866877110151974919,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+412,2,"115.621197,36.507788",0.592,米,0.99
1866877110156169217,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+414,2,"115.621177,36.507790",0.648,米,0.99
1866877110156169218,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+415,2,"115.621163,36.507793",0.601,米,0.99
1866877110156169219,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+417,2,"115.621144,36.507796",0.428,米,0.99
1866877110156169220,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+420,2,"115.621113,36.507801",0.547,米,0.99
1866877110156169221,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+421,2,"115.621105,36.507802",0.514,米,0.99
1866877110156169222,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+423,2,"115.621079,36.507807",0.528,米,0.99
1866877110156169223,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+424,2,"115.621071,36.507808",0.511,米,0.99
1866877110160363521,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+426,2,"115.621051,36.507811",0.514,米,0.99
1866877110160363522,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+428,2,"115.621021,36.507816",0.571,米,0.99
1866877110160363523,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+429,2,"115.621014,36.507818",0.582,米,0.99
1866877110160363524,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+430,2,"115.620999,36.507820",0.513,米,0.99
1866877110160363525,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+433,2,"115.620967,36.507825",0.662,米,0.99
1866877110160363526,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+434,2,"115.620962,36.507826",0.581,米,0.99
1866877110160363527,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+436,2,"115.620932,36.507831",0.598,米,0.99
1866877110164557825,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+438,2,"115.620911,36.507834",0.597,米,0.99
1866877110164557826,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+439,2,"115.620904,36.507835",0.498,米,0.99
1866877110164557827,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+441,2,"115.620884,36.507838",0.518,米,0.99
1866877110164557828,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+443,2,"115.620865,36.507840",0.536,米,0.99
1866877110164557829,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+444,2,"115.620850,36.507842",0.703,米,0.99
1866877110164557830,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+446,2,"115.620822,36.507846",0.621,米,0.99
1866877110164557831,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+447,2,"115.620813,36.507847",0.479,米,0.98
1866877110168752130,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+450,2,"115.620779,36.507852",0.533,米,0.99
1866877110168752129,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+450,2,"115.620784,36.507851",0.571,米,0.99
1866877110168752131,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+453,2,"115.620747,36.507859",0.484,米,0.99
1866877110168752132,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+454,2,"115.620741,36.507860",0.425,米,0.99
1866877110168752133,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+457,2,"115.620711,36.507865",0.368,米,0.99
1866877110168752134,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+458,2,"115.620700,36.507866",0.406,米,0.99
1866877110172946433,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+459,2,"115.620689,36.507868",0.427,米,0.99
1866877110172946434,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+462,2,"115.620657,36.507872",0.288,米,0.99
1866877110172946435,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+466,2,"115.620603,36.507881",0.377,米,0.98
1866877110172946436,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+468,2,"115.620585,36.507884",0.495,米,0.96
1866877110172946437,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+469,2,"115.620576,36.507884",0.593,米,0.98
1866877110172946438,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+470,2,"115.620561,36.507886",0.672,米,0.99
1866877110172946439,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+472,2,"115.620541,36.507888",0.529,米,0.99
1866877110177140738,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+474,2,"115.620523,36.507890",0.582,米,0.99
1866877110177140739,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+476,2,"115.620495,36.507893",0.43,米,0.99
1866877110177140740,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+477,2,"115.620482,36.507895",0.451,米,0.99
1866877110177140741,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+480,2,"115.620458,36.507897",0.368,米,0.99
1866877110177140742,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+481,2,"115.620441,36.507899",0.379,米,1.0
1866877110177140744,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+483,2,"115.620419,36.507907",0.743,米,0.99
1866877110177140743,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+483,2,"115.620425,36.507903",0.99,米,0.99
1866877110181335043,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+486,2,"115.620385,36.507914",0.576,米,0.99
1866877110181335042,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+486,2,"115.620391,36.507913",0.603,米,0.99
1866877110181335044,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+489,2,"115.620354,36.507919",0.539,米,0.99
1866877110181335045,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+490,2,"115.620339,36.507920",0.706,米,0.99
1866877110181335046,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+492,2,"115.620319,36.507920",0.404,米,0.99
1866877110181335047,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+494,2,"115.620301,36.507922",0.511,米,0.99
1866877110181335048,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+495,2,"115.620284,36.507926",0.607,米,0.99
1866877110185529346,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+496,2,"115.620274,36.507927",0.629,米,0.99
1866877110185529347,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+498,2,"115.620254,36.507931",0.579,米,0.99
1866877110185529348,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+502,2,"115.620216,36.507937",0.454,米,0.99
1866877110185529349,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+503,2,"115.620198,36.507940",0.435,米,0.98
1866877110185529350,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+504,2,"115.620193,36.507942",0.621,米,0.99
1866877110185529351,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+506,2,"115.620171,36.507948",0.508,米,0.99
1866877110185529352,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+507,2,"115.620162,36.507949",0.465,米,0.99
1866877110185529353,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+509,2,"115.620133,36.507954",0.491,米,0.99
1866877110189723650,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+511,2,"115.620115,36.507955",0.542,米,0.99
1866877110189723651,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+512,2,"115.620108,36.507956",0.526,米,0.98
1866877110189723652,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+513,2,"115.620093,36.507954",0.364,米,0.98
1866877110189723653,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+515,2,"115.620064,36.507958",0.282,米,0.98
1866877110189723654,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+517,2,"115.620050,36.507960",0.347,米,0.98
1866877110189723655,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+518,2,"115.620032,36.507964",0.36,米,0.98
1866877110189723656,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+519,2,"115.620021,36.507966",0.311,米,0.99
1866877110193917954,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+521,2,"115.620007,36.507969",0.297,米,0.98
1866877110193917955,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+523,2,"115.619983,36.507972",0.875,米,0.99
1866877110193917956,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+524,2,"115.619968,36.507975",0.314,米,0.98
1866877110193917957,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+525,2,"115.619963,36.507975",0.299,米,0.98
1866877110193917958,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+529,2,"115.619917,36.507980",0.333,米,0.98
1866877110193917959,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+530,2,"115.619906,36.507983",0.469,米,0.99
1866877110198112258,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+531,2,"115.619889,36.507986",0.373,米,0.99
1866877110198112259,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+533,2,"115.619869,36.507990",0.355,米,0.99
1866877110198112260,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+535,2,"115.619856,36.507992",0.409,米,0.99
1866877110198112261,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+536,2,"115.619837,36.507995",0.354,米,0.99
1866877110198112263,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+538,2,"115.619817,36.507998",0.383,米,0.99
1866877110198112262,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+538,2,"115.619822,36.507997",0.398,米,0.99
1866877110198112264,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+541,2,"115.619790,36.508001",0.369,米,0.98
1866877110198112265,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K577+542,2,"115.619773,36.508003",0.428,米,0.99
